User,Item 1,Rating 1,Item 2,Rating 2,Item 3,Rating 3,Item 4,Rating 4,Item 5,Rating 5,Item 6,Rating 6,Item 7,Rating 7,Item 8,Rating 8,Item 9,Rating 9,Item 10,Rating 10
183,33939,8.46475420684028,33497,8.23595201773455,71887,7.04234955622688,3290,6.7710509430605,14556,6.70800894328614,75847,6.49328132867448,42951,6.24448271272701,37088,6.21909944461475,31407,6.0732697196041,1977,6.03086706643331
151,34018,6.91339517208675,64042,6.35573731111821,31650,6.34059020201449,3291,6.29848814238604,14558,6.25249329202819,53618,6.20052658199797,3290,6.19850704877695,12029,6.19101822027016,33290,6.08712771150217,58125,5.99974931173855
95,14547,7.85776409776816,4798,7.77424752114111,58124,7.71838209823166,31650,6.54196101117794,14558,6.46574544757589,3290,6.45631059672684,37195,6.26655489951008,14556,6.25480623596573,12029,6.22876074298096,37197,6.22736954332368
618,22159,6.8746463758422,4798,6.74743466756453,43364,6.73477757723836,20073,6.39595512101135,43365,6.27761064186173,34018,5.91649010134324,11808,5.86144331109594,64042,5.82874275760777,31650,5.46775909143722,14558,5.38365940904882
499,33939,7.26033416302785,4640,7.10086757864871,3969,6.7629399963329,4798,6.65214962019523,31648,6.63040409134123,20073,6.54089608910529,43365,6.41816180528785,34018,6.09178293933346,11808,6.004792189956,64042,5.99589400252595
72,14547,6.26276326162394,33497,6.17069114035678,58124,6.1022452034303,31648,6.02372115379976,20073,5.86558290146995,43365,5.70435826925304,34018,5.31552580866172,11808,5.28263649559446,43117,5.16355917995241,38277,4.92889696917325
474,42527,5.43603785603379,42529,5.05554847629483,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
435,33939,7.25284858302956,33497,6.94102838685438,58124,6.78386141086823,4798,6.67851177477508,20073,6.47477106524263,43365,6.40976554506579,43117,5.85007958288487,64042,5.83292714145984,11808,5.78514349995084,3290,5.56779978792448
682,20073,7.83004495171236,11808,7.30690857302479,64042,7.28486670641129,73525,7.25692708534243,3290,6.94147520483061,75847,6.83312658160894,71904,6.75560294505946,3291,6.73687683527905,37197,6.66570952966682,12029,6.6589067330078
522,3969,7.52558401316586,31648,7.4959524105253,20073,7.29848456815356,43365,7.21473259932605,11808,6.81758844634852,64042,6.72133212327974,38277,6.71264869473682,14558,6.40620739044596,53618,6.30588578565245,3291,6.26277802821226
67,33939,7.2775500612735,14547,7.11142244436359,4798,7.00298941656417,33497,6.97862017108771,43364,6.9119033672794,3969,6.86416271425463,31648,6.82718229933608,34018,6.18188313773865,11808,6.1355683178147,43117,6.1268855331194
424,33497,6.95577233166679,3290,5.49058784441699,31650,5.42930176073061,14558,5.33855449715441,3291,5.23263838509599,14556,5.17293061914612,31659,5.13250852140318,67315,5.08703917475711,73528,4.89302564901586,4384,4.69076542898777
147,43117,7.41926121231108,64042,7.35192719025128,31650,7.19361911227685,3278,7.14114788591314,3290,7.1054157828372,37197,6.82758410961866,12029,6.82573675322381,67315,6.80258238925288,33290,6.78769733282232,31659,6.78332743940426
388,33497,7.89202171667451,31648,7.72222605972396,43365,7.39286613413725,34018,7.10212803429702,11808,6.98609515654575,64042,6.98405145109495,73525,6.92486382621515,38277,6.86362692829797,31650,6.65922650442082,3290,6.58770328058571
160,31648,7.87514612164524,43365,7.53242280277705,73525,7.47232961589949,38277,7.11721055127232,71887,6.90841981291248,31650,6.75956769950817,14558,6.63704210219358,3291,6.57743472384884,53618,6.45451630350811,75847,6.38407381704594
290,34018,7.29363991586115,3290,6.61612111908898,14556,6.32278790000831,37195,6.2579193103236,31659,6.19702335221692,73528,6.13161092252089,67315,6.11839455411866,37088,6.06546654632291,20076,5.92442972546903,4384,5.83507804623507
497,33497,7.19142806468126,14547,7.11020644647825,31648,7.01352136121401,58124,6.92278945432702,4798,6.83908716333185,20073,6.72645650643002,34018,6.45660440592291,11808,6.20345797217338,43117,6.19970234882783,31650,5.96253648597815
81,33939,7.95801990311318,14547,7.62777145921759,4798,7.52512233795875,58124,7.50108661714717,3969,7.4236649274246,20073,7.14885955761135,34018,6.81073996478883,11808,6.70722287083935,38277,6.5970711510514,43117,6.56952419606652
11,33497,7.51249786767493,34018,6.62430487049422,11808,6.57241582299589,71887,6.3814148424418,75847,6.24427649667161,31650,6.20421921501933,38277,6.189223399852,3278,6.1657769282855,12029,6.12684572657271,3290,6.11926157169122
415,33497,7.65294110026675,43365,7.04068193307781,34018,6.75878136655164,3290,6.18522140038005,31650,6.15572059139661,3291,5.98083463178039,75847,5.94766612513732,73528,5.90492808287066,67315,5.81643788510595,37088,5.5446643855498
92,67315,7.09907676062329,70767,6.91247527266425,4384,6.58596525945404,3996,6.23645994176561,70766,6.18670260541578,33306,6.13268927667004,67317,6.06564181890367,53642,5.62280943143513,42527,5.52092272410139,37132,5.47052223282045
123,33497,7.38540271977406,3290,6.0074765891365,3291,5.95140534507127,14556,5.88852341945509,12029,5.86980858409848,37197,5.85194731359596,58125,5.8206988911118,31659,5.76112553224047,67315,5.73080968142807,42951,5.67802895423593
215,33939,7.91307545910867,34018,6.65889207776588,73525,6.64979659634862,11808,6.41704276356469,38277,6.38426293392475,64042,6.37735828477909,71887,6.30882253562102,31650,6.1189038634106,3278,6.0880794077327,12029,6.08037559973377
148,3290,7.5349591794068,33306,6.56753087515755,42527,5.6373917037323,42529,5.01144487684889,60183,4.63833589158321,"",0,"",0,"",0,"",0,"",0
69,4640,7.16279443949421,33939,6.97383058642453,33497,6.66019728624093,22159,6.64358444993747,4798,6.54154687097476,43364,6.51653530756091,58124,6.50445548492929,3969,6.43460232242353,31648,6.38727303023188,14551,6.24552810480213
197,58125,6.99763925516083,42527,5.16194126857716,42529,4.75755938153771,84908,4.02319600076747,"",0,"",0,"",0,"",0,"",0,"",0
124,12029,6.20102859949032,31650,6.17201588059396,73528,5.89944102314416,67315,5.77230529673906,4384,5.46297714004778,28639,5.45273906859687,1977,5.44604502101921,31407,5.43067929703058,79206,5.1471183241641,70766,5.0952490553962
204,73528,6.56958354433578,3996,6.02373841397544,67317,5.77576582446552,84923,5.51824824227734,42527,5.32255777311323,42529,4.88175714775898,60183,4.08523041672284,"",0,"",0,"",0
720,4640,7.72482053943811,33939,7.56074096183777,14547,7.2783327407151,33497,7.27003732162727,22159,7.25176771281403,4798,7.18089691561564,58124,7.12238873805414,43364,7.11053826508262,31648,7.00233539358031,14551,6.89959337029958
510,33497,7.9266009346514,20073,7.31151974294687,34018,7.10122324686768,14556,6.47432131737861,3290,6.45893517403927,31650,6.45814863197375,3291,6.40788567848415,53618,6.40397236500663,33290,6.33562431812231,3278,6.25958020399782
523,33497,7.71225381701501,58124,7.56172127366803,3969,7.54573129703736,34018,6.80099934099279,11808,6.72980298033584,64042,6.63287159001261,31650,6.30411166634072,3290,6.25830673163074,71904,6.1371902115188,37197,6.08602641814792
540,3291,6.97169026392886,37197,6.77009411905208,58125,6.72152974819925,70767,6.63704162589313,42951,6.59982800713085,20076,6.49570310998756,28639,6.30171234941294,4384,6.26703860707254,1977,6.20492352876435,67317,5.52051973534363
535,33939,7.80456436567892,4640,7.78888556130073,33497,7.46135188629184,22159,7.41349164265051,4798,7.39855393711678,58124,7.37272845856956,43364,7.3639485587852,3969,7.32758573551261,31648,7.12783647401676,14551,7.11629507254485
43,20073,6.89527134815656,31650,6.27158900684478,3291,6.22163944638723,3290,6.1523140259133,31659,5.93649997815368,14556,5.87053789839124,73528,5.82749138161371,75847,5.73136135009376,67315,5.65955773201071,1977,5.26040220713293
1,42527,5.16279246855499,42529,4.81567146318327,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
13,84923,5.00730178238598,42527,4.74313960204744,42529,4.38071653595011,84908,3.80192833124792,"",0,"",0,"",0,"",0,"",0,"",0
59,14547,7.16337917622156,22159,7.07781375723302,20073,6.82898277215536,14551,6.79544726156179,43365,6.68706217803404,73525,5.95769471719812,75847,5.92322578872386,37197,5.91949779965259,31650,5.91240342373601,3290,5.85154488762069
98,58124,7.39989017854773,11808,6.4937473071745,31650,6.14988488737199,3291,6.02847260666806,14558,6.01153471434729,3290,5.99328317025757,53618,5.88236806321661,12029,5.84117058628631,37197,5.81797599433382,33290,5.77011304560778
634,3290,7.24679388529323,67315,6.8837738638989,37088,6.74139078929215,3996,5.98305277264317,67317,5.76429366383686,42527,5.23594324422724,42529,4.76077566512726,"",0,"",0,"",0
232,33939,7.10422695694299,14547,6.88089510699186,20073,6.44695670986131,43365,6.15790291351384,34018,5.90762410463876,43117,5.76770290929665,11808,5.75550703197602,3290,5.41239521715712,38277,5.41220967001863,33290,5.40469912019785
419,33497,8.02470810419141,58124,7.86782863994426,4798,7.7928621360465,43365,7.5023019912171,20073,7.39556993688338,34018,7.20928459990106,31650,6.60272763596515,12029,6.49454432388764,53618,6.46325839488978,71904,6.38144554910097
432,33939,7.91446053690247,33497,7.71003102074803,20073,7.21306219142054,34018,6.9287647583155,43117,6.76052215732416,11808,6.71049432657323,64042,6.67688788897983,31650,6.4207269525947,53618,6.40783328538824,75847,6.35435534499489
115,73528,6.66415632414277,37088,6.37284440872603,33306,5.8089139409933,42527,5.23232635991017,70764,5.05222327655598,42529,4.72197568982926,84908,4.10125306022232,60183,4.07985973632773,53643,3.82014187131554,"",0
18,33497,7.32454939647087,58124,7.23603793781611,43364,7.2203950494975,3969,7.14407606180438,20073,6.87930190773489,43365,6.81737787670393,34018,6.45647382671193,11808,6.39950171492409,73525,6.38221540320102,43117,6.33275591047187
596,42951,6.76590103277987,73528,6.73719061516662,67317,5.69169192816686,42527,5.17502593598153,42529,4.72126647614962,60183,3.94403639071469,53643,3.68066896913993,"",0,"",0,"",0
173,58125,6.90049877852373,73528,6.56475954857011,3996,5.92589459869945,59675,5.73403529395492,67317,5.63954550291909,42527,5.23814959868771,70764,5.21551616846765,42529,4.84860887779469,82380,4.2443115200075,"",0
167,14556,7.15121946279919,73528,6.87700483152057,84923,5.74740085748347,42527,5.50590670982031,38535,5.5010960571971,42529,5.02621928929451,82380,4.50932701826365,60183,4.33267543059402,53643,4.0586913964197,"",0
169,79206,6.42098256568088,3996,6.26740543514886,67317,5.9317493485469,38535,5.54758562466802,42527,5.4402198323849,42529,5.15721906239197,"",0,"",0,"",0,"",0
162,67317,6.35008084791805,84923,6.03481953887972,42527,5.87555454148331,42529,5.48583694280626,53643,4.3186481033168,"",0,"",0,"",0,"",0,"",0
152,38535,6.00922969940894,42527,5.79458731955775,42529,5.38535298341689,"",0,"",0,"",0,"",0,"",0,"",0,"",0
163,3290,7.40208408987713,14556,6.78393041506637,42527,5.18882976178244,42529,4.73526766078533,60183,4.0820650561296,53643,3.85621500020246,"",0,"",0,"",0,"",0
44,33497,6.40603228618272,4798,6.3430304188983,58124,6.32714636361189,31648,6.1251349810455,14551,6.02672262254055,20073,5.94565158080079,43365,5.82065650393923,34018,5.47659750584025,31650,5.00122284210444,14558,4.95983092247867
191,34018,7.11077046270452,31650,6.64817369467734,3291,6.42748850794046,75847,6.34379829243887,12029,6.33398768057848,71904,6.32211866118698,33290,6.26216838576255,14556,6.19986080357998,37088,5.9612014891621,20076,5.94650070276392
76,33497,7.39246937079024,14547,7.32330962765292,22159,7.30936197201573,31648,7.14836221695288,20073,6.94065071893616,43365,6.92811337463734,34018,6.64763005175219,71887,6.26156537024241,11808,6.17457957787796,31650,6.15452035317574
209,31650,6.89542662395161,3290,6.88712297779481,3291,6.72608614432652,33290,6.68207280036981,14556,6.61923927450914,31659,6.56365036953865,67315,6.49380756152623,73528,6.4285086867118,37088,6.37797424821771,20076,6.29647474548378
551,42527,5.77461658262311,42529,5.1626996161871,60183,4.37611787626463,53643,4.14497962420856,"",0,"",0,"",0,"",0,"",0,"",0
545,37132,5.63332872198685,42527,5.48724941678355,70764,5.42380985393253,38535,5.31417643837416,42529,4.9213470449558,82380,4.40228382287537,60183,4.20176336482124,53643,3.99044934433919,"",0,"",0
564,75847,7.05988102184798,12029,6.95472853675956,3290,6.90071614721015,37088,6.626511133589,3291,6.55748172492974,58125,6.50333974974484,1977,6.10120298560471,79206,5.78921450513526,33306,5.78346498699454,3996,5.49383582022321
548,3290,6.62740106243109,14556,6.27835228609769,67315,6.12060110356039,37088,6.00694112456026,28639,5.83158581250194,31407,5.77042382704366,70766,5.42109517923432,79206,5.40832706306775,33306,5.35371189610418,67317,4.95787297491677
546,71887,7.36148431029677,67315,6.5075508209356,37088,6.26717337215859,28639,6.16100148910379,1977,5.99709604166882,79206,5.71263849622651,33306,5.63227395919998,3996,5.49596242802117,67317,5.2655288766487,38176,5.18771677034231
553,42951,7.16370353439957,3996,6.17328187233971,67317,5.9343652189566,42527,5.47312670389935,70764,5.455726444487,38535,5.40411212769054,42529,5.08604951591852,82380,4.38905573697845,53643,3.96850307105881,"",0
552,3996,6.61121863183559,67317,6.43162188567249,42527,5.74100052155267,42529,5.28304411185177,53643,4.24156342031655,"",0,"",0,"",0,"",0,"",0
714,12029,6.07003931746899,33290,6.04367912389357,58125,5.96652423629739,38276,5.73121703151551,1977,5.51702741045364,79206,5.23039459340451,33306,5.19490990427957,3996,5.02765601557911,59675,4.87177552537938,67317,4.86040218629722
33,33497,8.19902148508263,58124,7.9542105679084,43365,7.69546157630433,34018,7.35567969312514,31650,6.77500358942056,14558,6.71329370657237,14556,6.52346287371215,31659,6.41219058569838,67315,6.37602744201225,37088,6.18362967122445
632,67315,7.14676472923789,3996,6.22770518845222,67317,6.11321420520384,38176,5.93418929436327,42527,5.56509985862642,42529,5.02011447253661,60183,4.27765834426585,53643,3.97770176505978,"",0,"",0
640,33939,7.98277173232678,31648,7.52039674490522,43365,7.15773022083006,34018,6.69809002293031,64042,6.54502194672785,53618,6.12404246470072,37197,5.89979516073879,12029,5.88918478923261,31659,5.75328567682359,67315,5.74838114332298
89,34018,7.72464256119676,3290,6.96307059341382,37197,6.64346229185619,67315,6.50066195697951,4384,6.08095763597554,3996,5.68667137219662,67317,5.33798895549392,42527,5.20357148755714,38176,5.15222189206554,53642,5.04680592619238
206,33497,7.65638697858426,20073,7.13269322455164,34018,6.79405904097189,38277,6.69076177540927,64042,6.55697216299469,43117,6.52555256574478,11808,6.43062761823241,31650,6.24245107287554,14558,6.1884644670822,3290,6.16528540875037
210,33939,8.07513338558871,33497,7.73012439983107,58124,7.59776903518184,20073,7.14561204468189,43365,7.08819699457212,34018,6.73879327320914,11808,6.68595997045283,73525,6.63441805499113,64042,6.52808575935145,38277,6.42442516274136
288,3290,8.31803288572083,31659,7.96445310018348,33306,7.23450760566996,3996,6.95250737192455,67317,6.7379614655106,37132,6.54181238640712,38535,6.2272267899381,42527,5.9647124750991,42529,5.5021459969018,53643,4.64426248620081
57,33939,7.4061262420693,22159,6.99943011782069,33497,6.93538855788808,43364,6.75889539079429,58124,6.71345579008876,3969,6.70222460005013,31648,6.69050276265486,4798,6.64657631069766,14551,6.44730393273317,43365,6.24086245399495
144,31648,6.27661236131134,43364,6.20155150538705,4798,6.08303452976963,58124,6.05705057130298,43365,5.9079135864589,20073,5.8624840098017,34018,5.5831806386004,64042,5.27473904353093,12029,5.01741973531197,31650,5.00733316149707
39,33939,7.66792296215891,33497,7.43250078856444,4798,7.32774955440152,3969,7.16808587373067,20073,6.94051365780621,43365,6.7203130919199,34018,6.46440204215972,73525,6.36786256296618,31650,5.96166856543629,3290,5.95951201689427
64,33939,7.78347988694218,14547,7.54943637955791,33497,7.51653138497191,4798,7.43610330327309,58124,7.38703227498318,3969,7.33620737468499,31648,7.23248478931635,14551,7.17470286391173,20073,7.0856261064708,43365,6.96316101223089
504,14547,7.57427413380792,33497,7.50373149570119,4798,7.43194894788266,58124,7.38229713450359,43364,7.3502279027673,3969,7.33408510207714,31648,7.18573008919156,20073,7.11603541871079,43365,6.94480995736959,34018,6.67324381872354
597,73528,7.22324514616715,42527,5.85327321212851,42529,5.52716164284257,53643,4.41916596384448,"",0,"",0,"",0,"",0,"",0,"",0
498,33497,6.2862309505412,14547,5.94153049792579,58124,5.85205880243776,4798,5.81474890432043,20073,5.3050746574302,11808,4.91570691649011,64042,4.63675134422708,12029,4.56930452178383,33290,4.54862468451184,31650,4.54577178210366
627,3290,7.30867614929363,58125,7.1587417195637,67315,7.04438056255549,37197,7.03090143179101,20076,6.87985455026529,4384,6.76479084042035,33306,6.25515354430413,3996,6.19311110023693,59675,5.98337923034437,37132,5.63253037029446
412,37132,5.24882558145169,42527,5.16846165362555,42529,4.68649032107622,84908,4.00202617642025,53643,3.72656083621387,"",0,"",0,"",0,"",0,"",0
434,33939,7.64552374460478,58124,7.26157076966084,14547,7.13197752793521,3969,7.01140164824271,20073,6.79142133152595,43365,6.79025626176823,34018,6.50223717427406,38277,6.36902119125795,31650,5.97922404934649,14558,5.88188778620341
77,33939,7.91556078820456,33497,7.61684782315611,31648,7.36429769331613,20073,7.1149569831017,43365,7.05038661525762,34018,6.70585378132905,64042,6.54056423224269,38277,6.4444832858907,71887,6.4349527675711,31650,6.21087410064311
241,33939,7.76827091868572,33497,7.5047822974227,58124,7.27290897729096,43365,6.992764765764,20073,6.91813450556464,34018,6.70440294138552,11808,6.38186074605157,64042,6.29485810543924,3290,6.23377243309589,31650,6.12999177457585
501,4798,8.04316897356574,43365,7.58273796768327,34018,7.33759574217575,64042,7.25322799469995,43117,7.23751494055631,73525,7.06911667377581,31650,6.81620801926382,3290,6.77728065678074,53618,6.76788461595787,14556,6.60260450332553
55,14547,7.0336059172301,20073,6.65962601604354,34018,6.06575911599376,11808,6.02409655540463,73525,5.6829477299024,3278,5.61479519918417,37197,5.5192351441951,31650,5.47483799430125,14558,5.42005407621252,12029,5.41576338633109
607,33939,7.60045895294827,33497,7.3170748973195,4798,7.28657769654983,43365,6.792909273732,64042,6.48179108499545,34018,6.47147839284161,11808,6.42929513683892,71887,6.23857045480394,75847,6.05706375000859,3290,6.03197632596692
495,14547,7.21191997334309,4798,7.14707250908785,58124,7.06487647193338,20073,6.78574546664765,34018,6.38231684534538,11808,6.37178714269167,73525,6.25642475465474,64042,6.22037259962176,38277,6.01076379195615,3278,5.84541263798221
239,84923,5.6836329597805,42527,5.43971653600424,42529,5.0323303088441,"",0,"",0,"",0,"",0,"",0,"",0,"",0
502,22159,7.41484834882394,4798,7.36134525965405,43364,7.29032806158086,3969,7.23947152667569,31648,7.19251619127765,14551,7.07375203689858,20073,6.97047411544312,43365,6.8934242852554,34018,6.58224936403837,11808,6.50685392073562
509,3290,7.21567927153161,73528,6.90423198240474,67317,5.49124175939002,37132,5.21274289215698,42527,5.0734597320624,70764,4.97853131919138,38535,4.84367980112479,42529,4.48181005750098,82380,3.88171878561343,60183,3.70104584819007
447,3290,7.16691468585479,67315,6.85030528237296,3996,5.80380030487596,53642,5.61810971126241,37132,5.31578723125627,42527,5.19575197652703,42529,4.76961823947541,53643,3.7712028964926,"",0,"",0
660,3969,6.72983149805269,11808,6.15799220355973,64042,6.13872920207492,73525,6.07186609766256,31650,5.78546572868794,75847,5.75602654381643,3290,5.75072254365085,14556,5.71425631854557,3291,5.56996046253704,37195,5.48892445182898
37,33939,7.38124487259749,14547,7.19977509966581,4798,7.06825742423386,43364,6.98454330330327,31648,6.82919613648171,43365,6.65727951033418,34018,6.47596637688627,64042,6.22965495057809,3290,5.86855807683588,53618,5.78225467101097
630,42951,7.03144441010149,42527,5.47690393327846,42529,4.96174719383142,82380,4.58605724028347,60183,4.35505180107795,"",0,"",0,"",0,"",0,"",0
715,22159,6.12785913138872,31648,5.79798541553501,43365,5.62761901232536,71887,5.16424405543104,75847,5.09518366465665,3290,5.0274742856624,53618,4.92774011524944,14558,4.85430567130868,31650,4.80332554250342,14556,4.78894916068562
526,73528,7.03257016767736,42527,5.71117695531058,42529,5.28763410874259,"",0,"",0,"",0,"",0,"",0,"",0,"",0
707,33306,6.25873114967131,3996,6.23213638376807,67317,6.00594757630967,84923,5.71592923433021,42527,5.50319924483915,70764,5.47985260406304,42529,5.1038424660777,84908,4.34267580022835,60183,4.31333474987611,53643,4.08244201199174
515,3996,6.95388128699496,67317,6.73907377494129,42527,6.11195198298437,42529,5.76803091367227,"",0,"",0,"",0,"",0,"",0,"",0
516,73528,6.81873789127753,33306,6.3070146395051,84923,5.64871866926298,70764,5.42936434332857,42527,5.35288137170483,42529,4.95310923428987,82380,4.44951756776152,"",0,"",0,"",0
525,3996,6.08068199729803,67317,5.83789608813236,42527,5.4878389445259,70764,5.4160012383457,42529,5.06393829913176,82380,4.43450594283518,84908,4.27062980327075,60183,4.20463069528021,53643,3.92391898118035,"",0
97,67315,7.70490889148125,67317,6.80639988679668,42527,6.1238832246688,42529,5.70751298747416,84908,5.0737320328709,60183,4.93432736903955,"",0,"",0,"",0,"",0
216,33497,7.40128540581207,58124,7.21126978011163,34018,6.68160831132752,64042,6.57194510569984,11808,6.45215660951169,73525,6.38765877127115,38277,6.32405186041539,31650,6.16117718718816,3290,6.06200500627495,14558,6.05430667301092
453,33497,7.01204309025703,43365,6.5327616204009,11808,6.08534549960173,73525,6.04069977052786,38277,5.86180769023332,31650,5.6994203911702,3278,5.6288709630957,3290,5.60751180417794,12029,5.583375129284,37197,5.56105186242015
80,33497,7.54980418661721,4798,7.40555956766722,43365,7.08921415101138,20073,7.02919513030074,3290,6.27755440063662,31650,6.18763080345733,14558,6.18369885141887,3278,6.11007451946811,3291,6.10411498211402,67315,5.76641414855075
156,84923,5.70422785136318,42527,5.52176347759403,42529,4.91201167285703,82380,4.48983410871409,60183,4.31512742102117,"",0,"",0,"",0,"",0,"",0
165,42527,5.55502873240295,42529,5.15459049955286,60183,4.35416015016905,"",0,"",0,"",0,"",0,"",0,"",0,"",0
161,67317,5.8385833952251,84923,5.56452141519851,42527,5.3909967937884,42529,4.93616371268155,"",0,"",0,"",0,"",0,"",0,"",0
159,64042,6.12640548690097,34018,6.05724902396408,3290,5.68982308982637,14558,5.63030226603765,14556,5.47399664837983,67315,5.26820555323197,73528,5.11787622630477,31407,5.04542498057265,1977,4.93207440769895,33306,4.66847768563224
166,42527,5.76213091234038,42529,5.32279469176725,60183,4.53324070721628,53643,4.26132562588897,"",0,"",0,"",0,"",0,"",0,"",0
164,42527,5.98244367309251,42529,5.59836286629647,53643,4.64521942034446,"",0,"",0,"",0,"",0,"",0,"",0,"",0
154,31659,6.75082703495667,73528,6.71343528259362,33306,5.84209914569849,3996,5.81685867642608,53642,5.51034276561671,37132,5.17319317713274,42527,5.03250516132397,70764,4.95446777936861,42529,4.43462883944729,82380,3.93198193783908
51,33497,7.12299105276794,58124,6.90528506163779,4798,6.7560709421001,20073,6.69993929051237,43365,6.455924097865,34018,6.21159880373673,37197,5.78336931625702,3290,5.70175046255025,31650,5.64924538177705,33290,5.55785170118849
212,34018,7.70580163972085,64042,7.68064677066635,11808,7.4852977988075,75847,7.21096134298832,3290,7.11990537309739,71904,7.05404816183968,3291,6.95726152927475,14556,6.90373252710573,67315,6.88300825726256,12029,6.81481997691566
672,33497,6.98099504173673,43364,6.81463793597194,4798,6.79972303883598,58124,6.77521381098879,43365,6.42953990540544,20073,6.26770054747903,34018,6.07871632077086,11808,5.92127691697774,43117,5.69479988070727,71887,5.68061196822594
263,33939,8.35415575156009,33497,8.00703898056331,34018,7.18180655178649,38277,6.88533591753295,12029,6.65030914479601,3291,6.48389855780731,33290,6.46348538170474,53618,6.40824818025274,75847,6.40426946021856,73528,6.24998519295096
198,43365,6.29409522782338,11808,5.90777637743957,64042,5.72824925451755,14558,5.48602856207353,3290,5.4789924903876,53618,5.33188513877455,12029,5.32429230182969,75847,5.29201930361853,37197,5.28457494588542,33290,5.27625244151209
529,34018,6.64931592470502,11808,6.62226524220711,73525,6.61710452933957,38277,6.49280798222161,31650,6.19500804193275,12029,6.15492535647102,3291,6.03526236161692,3290,6.00593689236803,33290,5.92490006193977,75847,5.8526583655537
60,4640,8.1104112753345,33939,7.96692809904954,33497,7.71531282322504,14547,7.67718551088393,4798,7.59722801775503,58124,7.54889582008214,43364,7.5358864725927,31648,7.43437181453075,20073,7.2245392922625,43365,7.13327432476273
105,64042,7.17607477804304,37197,6.81039839567441,67315,6.66457505929655,37088,6.39701003642721,28639,6.32273705936326,4384,6.19496231868256,33306,5.87160730226809,67317,5.70007095162723,38176,5.55021102018402,53642,5.36730433961906
90,42527,6.2259308448442,42529,5.7959110221898,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
235,37132,5.78662735915922,42527,5.65959355983856,42529,5.32458693197382,"",0,"",0,"",0,"",0,"",0,"",0,"",0
413,14547,7.81471764666993,43364,7.72174625182555,58124,7.68472995164876,11808,6.90621918744985,43117,6.87358851035833,31650,6.86601742340026,14558,6.73244575619365,53618,6.63318124247881,14556,6.61574603486788,58125,6.55643223695427
636,3290,6.95874388378924,3291,6.81449863357823,14556,6.63028975585232,73528,6.58026902152842,67315,6.57540157415735,31659,6.56078700841091,20076,6.39039254688002,4384,6.2207939106283,1977,6.132362071201,3996,5.64711338964467
420,33497,8.01049631007298,43117,7.027400526838,53618,6.38847223500916,3291,6.26807684479139,31659,6.16767093565061,37088,6.1364503744741,4384,5.93168851044404,1977,5.72166150428838,33306,5.39133576493899,79206,5.34705535701126
34,33939,7.78169444082845,33497,7.4946832121137,43364,7.23621132109599,34018,6.57149138910594,31650,5.92900554422096,53618,5.85183620574391,3290,5.79149456638709,14556,5.75417821521711,37197,5.66404561934136,31659,5.65273811948742
629,38176,6.16341617798187,42527,5.70844139143101,42529,5.12120321492157,53643,4.22625335591504,"",0,"",0,"",0,"",0,"",0,"",0
142,3290,7.16640488304889,42527,5.256045401639,42529,4.7358365356761,60183,4.05020757214532,"",0,"",0,"",0,"",0,"",0,"",0
135,34018,7.01639846625125,3290,6.51023998018995,14558,6.40887928178107,67315,6.0797394059527,37088,5.86184121178318,70766,5.36783390157779,3996,5.29535827332646,67317,5.11781155606939,42527,4.90720647929738,84923,4.78047736450834
145,42527,5.53511613495702,42529,5.16606027770819,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
633,73528,6.48970003475665,3996,5.46170349758814,67317,5.26167201814031,42527,4.94178740531758,37132,4.90118145415958,38535,4.66520699252534,42529,4.42898050033601,60183,3.64481003113501,53643,3.43338304369127,"",0
131,42527,5.65507755222482,42529,5.35610080280299,53643,4.31598848363439,"",0,"",0,"",0,"",0,"",0,"",0,"",0
140,42527,6.06287564637416,42529,5.57527536124743,84908,4.68615908794772,"",0,"",0,"",0,"",0,"",0,"",0,"",0
628,67315,6.75098318094563,73528,6.48748162764491,33306,5.96894378014562,59675,5.68377039246319,67317,5.62839265532487,37132,5.31968085428038,42527,5.17212865314297,70764,5.13718138241987,42529,4.71504999267081,82380,4.18992371753435
126,33306,6.50197905414661,3996,6.46002149783297,67317,6.28528456011443,42527,5.78696197556999,38535,5.6658172524748,70764,5.59317402853,42529,5.2940671557807,60183,4.28831126923991,53643,4.0068926728672,"",0
132,42527,5.9263760613332,42529,5.42358054179057,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
136,33306,5.20547684060809,67317,4.86080133995559,42527,4.55594719304367,70764,4.34556171326616,38535,4.30526200104616,42529,4.07923158539569,82380,3.40677777207883,60183,3.20354463460372,"",0,"",0
631,73528,6.73815496565645,33306,5.87001902712053,67317,5.59407686929489,42527,5.06847599640002,70764,5.05255317417617,42529,4.61228306969662,82380,4.01769952607946,53643,3.63926537264446,"",0,"",0
276,33497,7.56308078995269,31648,7.41202757211248,43365,7.10769820742299,34018,6.74083867721593,75847,6.38319867152979,31650,6.33159595455742,3290,6.32653099843786,12029,6.24286404959504,38277,6.19290588941141,37197,6.15086600334629
